                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.68206,                0.78778,                 1.0603,                0.83452,                   0.75,                0.84827,                0.69917,                0.71773,                 1.0425,                 1.1557,               0.001802,               0.001802,               0.001802
                     13,                0.64979,                0.76741,                 1.0506,                0.83044,                 0.7875,                0.84047,                0.65301,                0.72829,                   1.19,                 1.1703,              0.0017822,              0.0017822,              0.0017822
                     14,                0.64564,                0.71449,                 1.0099,                0.89908,                0.89089,                 0.9193,                0.78071,                0.57082,                0.75953,                  1.018,              0.0017624,              0.0017624,              0.0017624
                     15,                 0.6656,                0.66866,                 1.0375,                0.97129,                  0.925,                0.94967,                0.76983,                0.63951,                0.82668,                 1.1037,              0.0017426,              0.0017426,              0.0017426
                     16,                0.61123,                0.62745,                0.99516,                 0.8927,                 0.8125,                0.92956,                 0.7585,                0.64701,                0.71058,                 1.0909,              0.0017228,              0.0017228,              0.0017228
                     17,                0.62972,                0.68964,                 1.0371,                0.95777,                    0.9,                0.94751,                0.78695,                0.62841,                0.62175,                 1.0598,               0.001703,               0.001703,               0.001703
                     18,                 0.6592,                0.64894,                 1.0331,                0.91018,                  0.875,                0.91744,                0.78995,                0.57092,                0.59305,                 1.0501,              0.0016832,              0.0016832,              0.0016832
                     19,                0.62136,                0.63316,                 1.0047,                0.89908,                 0.9125,                0.92678,                 0.8014,                0.53103,                0.61978,                 1.0031,              0.0016634,              0.0016634,              0.0016634
                     20,                 0.6197,                0.59269,                 1.0076,                0.90569,                    0.9,                0.93443,                 0.8086,                0.54837,                0.59397,                 1.0484,              0.0016436,              0.0016436,              0.0016436
                     21,                0.60578,                0.56251,                 1.0099,                0.94473,                 0.9125,                0.96158,                0.83412,                0.51815,                0.50969,                0.98069,              0.0016238,              0.0016238,              0.0016238
                     22,                0.61209,                0.58293,                 1.0076,                0.97732,                  0.875,                0.95995,                0.81076,                0.57752,                0.52978,                 1.0313,               0.001604,               0.001604,               0.001604
                     23,                0.59025,                0.55471,                0.99998,                0.90233,                 0.9125,                0.95095,                0.82415,                0.58263,                0.55378,                 1.0862,              0.0015842,              0.0015842,              0.0015842
                     24,                0.58311,                0.54165,                0.99134,                0.90797,                0.86329,                0.92965,                0.82532,                0.52787,                0.58286,                0.98109,              0.0015644,              0.0015644,              0.0015644
                     25,                0.53725,                0.50779,                0.96092,                0.89993,                0.89932,                0.91714,                0.80652,                0.56115,                 0.6094,                 1.0126,              0.0015446,              0.0015446,              0.0015446
                     26,                0.58607,                0.52172,                 1.0134,                 0.9457,                0.87082,                0.91255,                0.80553,                 0.5175,                0.54087,                   0.98,              0.0015248,              0.0015248,              0.0015248
                     27,                0.57314,                0.52555,                 1.0006,                0.90536,                  0.875,                0.93432,                0.80451,                0.56066,                0.54883,                 1.0183,               0.001505,               0.001505,               0.001505
                     28,                0.58519,                0.50909,                 0.9922,                0.94336,                 0.8875,                0.93401,                0.82068,                0.59337,                0.50196,                  1.103,              0.0014852,              0.0014852,              0.0014852
                     29,                0.52021,                0.50222,                0.96822,                0.89036,                    0.9,                0.94111,                0.81521,                0.60317,                0.50698,                 1.0866,              0.0014654,              0.0014654,              0.0014654
                     30,                0.55999,                0.50092,                  1.004,                0.93731,                0.93455,                0.95876,                0.83619,                0.51119,                0.53552,                0.97081,              0.0014456,              0.0014456,              0.0014456
                     31,                0.55869,                0.48641,                0.95738,                0.96925,                 0.9375,                0.97431,                0.86003,                0.50642,                0.40437,                 1.0087,              0.0014258,              0.0014258,              0.0014258
                     32,                0.54539,                0.46454,                0.95674,                  0.962,                 0.9625,                0.96396,                0.85426,                0.53723,                0.42495,                 1.0245,               0.001406,               0.001406,               0.001406
                     33,                0.54015,                0.47409,                0.96614,                0.95011,                  0.925,                0.95591,                0.88521,                0.49997,                0.45119,                0.96687,              0.0013862,              0.0013862,              0.0013862
                     34,                0.52724,                0.46536,                0.97231,                0.96139,                0.93371,                0.96687,                0.86955,                0.46165,                0.44836,                  0.937,              0.0013664,              0.0013664,              0.0013664
                     35,                0.51643,                0.46109,                0.97963,                0.98667,                0.92507,                0.96778,                0.87881,                0.43116,                0.48661,                0.90992,              0.0013466,              0.0013466,              0.0013466
                     36,                0.52582,                0.46344,                0.96925,                0.90404,                    0.9,                0.93119,                0.83406,                0.43871,                0.49746,                0.95083,              0.0013268,              0.0013268,              0.0013268
                     37,                0.53395,                0.47422,                0.98035,                0.94987,                0.94734,                0.97236,                0.79831,                  0.589,                0.49201,                 1.0508,               0.001307,               0.001307,               0.001307
                     38,                0.53481,                0.44682,                0.98488,                0.94975,                    0.9,                  0.948,                0.83252,                0.49363,                0.40671,                0.95779,              0.0012872,              0.0012872,              0.0012872
                     39,                0.52331,                0.43867,                0.94912,                0.95793,                0.85382,                0.91892,                0.81756,                0.50719,                0.51261,                0.98645,              0.0012674,              0.0012674,              0.0012674
                     40,                0.55704,                0.45966,                0.98636,                0.93378,                 0.9125,                0.93539,                0.84123,                0.50377,                0.46392,                0.97154,              0.0012476,              0.0012476,              0.0012476
                     41,                 0.5137,                0.42743,                0.96588,                0.96103,                0.92488,                0.96067,                0.85854,                0.42059,                0.41882,                0.93111,              0.0012278,              0.0012278,              0.0012278
                     42,                0.52997,                0.43367,                0.96588,                0.95692,                  0.925,                0.96262,                0.87212,                0.42924,                 0.3907,                0.93051,               0.001208,               0.001208,               0.001208
                     43,                0.50436,                 0.4097,                0.96394,                0.92022,                 0.9375,                 0.9306,                0.86378,                0.43024,                 0.3791,                0.92757,              0.0011882,              0.0011882,              0.0011882
                     44,                0.48392,                0.40681,                 0.9768,                0.94682,                  0.925,                0.93219,                0.84749,                 0.4436,                0.42189,                0.94582,              0.0011684,              0.0011684,              0.0011684
                     45,                0.49364,                0.40936,                0.94864,                0.93485,                 0.9375,                0.94744,                0.86568,                 0.4175,                0.37338,                  0.928,              0.0011486,              0.0011486,              0.0011486
                     46,                0.47304,                0.40724,                  0.933,                0.93613,                 0.9375,                0.96597,                0.87281,                0.39594,                0.37164,                0.90552,              0.0011288,              0.0011288,              0.0011288
                     47,                0.46271,                0.39409,                0.94036,                0.96964,                 0.8875,                0.94664,                0.86071,                0.43426,                 0.3777,                0.92216,               0.001109,               0.001109,               0.001109
                     48,                0.49373,                0.42651,                0.94579,                0.94839,                 0.9189,                0.94148,                0.85965,                0.42379,                0.40132,                0.92767,              0.0010892,              0.0010892,              0.0010892
                     49,                0.47435,                0.39976,                0.95919,                0.95813,                 0.9125,                  0.946,                0.86068,                0.40692,                0.40145,                0.89437,              0.0010694,              0.0010694,              0.0010694
                     50,                0.46594,                0.37909,                0.93052,                0.92496,                0.92445,                0.93417,                0.86938,                0.38972,                0.40451,                0.89568,              0.0010496,              0.0010496,              0.0010496
                     51,                0.49265,                0.41431,                0.96836,                0.97717,                    0.9,                0.94384,                0.87849,                0.40511,                0.37718,                0.90145,              0.0010298,              0.0010298,              0.0010298
                     52,                0.48963,                0.40618,                0.97748,                0.93662,                    0.9,                0.93718,                0.85557,                0.44791,                0.39709,                0.95005,                0.00101,                0.00101,                0.00101
                     53,                0.48949,                0.39538,                0.95527,                0.90942,                 0.9125,                0.93681,                0.85992,                 0.4819,                0.41055,                0.99648,              0.0009902,              0.0009902,              0.0009902
                     54,                0.46067,                0.37719,                 0.9471,                0.94782,                 0.9125,                0.94037,                0.86011,                0.47987,                0.41141,                0.96918,              0.0009704,              0.0009704,              0.0009704
                     55,                0.43759,                0.38175,                0.93149,                0.96079,                0.91898,                0.95697,                0.88786,                 0.4083,                 0.3581,                0.90216,              0.0009506,              0.0009506,              0.0009506
                     56,                0.46691,                0.38259,                0.95561,                0.96142,                   0.95,                0.97223,                0.88617,                0.39164,                 0.3435,                0.90931,              0.0009308,              0.0009308,              0.0009308
                     57,                0.44377,                 0.3722,                0.92702,                0.95806,                  0.925,                0.95333,                0.86833,                0.39537,                0.37915,                0.90439,               0.000911,               0.000911,               0.000911
                     58,                0.44619,                0.36418,                0.92711,                 0.9253,                 0.9375,                0.94988,                0.88124,                0.39561,                 0.3933,                 0.9412,              0.0008912,              0.0008912,              0.0008912
                     59,                0.44818,                0.35007,                0.95165,                0.94675,                 0.9375,                0.95077,                0.88724,                0.43286,                0.40113,                0.92728,              0.0008714,              0.0008714,              0.0008714
                     60,                 0.4474,                 0.3752,                0.94297,                0.91642,                  0.975,                0.97848,                  0.901,                0.39182,                0.34364,                0.89491,              0.0008516,              0.0008516,              0.0008516
                     61,                0.43815,                0.34771,                 0.9328,                0.96849,                 0.9125,                 0.9683,                0.88308,                 0.3944,                 0.3426,                0.89437,              0.0008318,              0.0008318,              0.0008318
                     62,                0.43348,                0.36528,                0.93992,                0.90668,                0.97164,                0.97862,                0.90623,                0.43361,                0.32391,                0.95019,               0.000812,               0.000812,               0.000812
                     63,                0.44046,                 0.3505,                0.92998,                0.94659,                   0.95,                0.98194,                0.90357,                0.44761,                0.30396,                0.98572,              0.0007922,              0.0007922,              0.0007922
                     64,                0.45134,                0.35996,                0.92989,                0.96148,                0.93597,                0.96176,                0.88177,                0.47666,                0.35205,                 1.0054,              0.0007724,              0.0007724,              0.0007724
                     65,                0.45035,                 0.3613,                0.95653,                0.94831,                 0.9375,                0.96066,                0.89515,                0.45849,                0.35498,                 1.0272,              0.0007526,              0.0007526,              0.0007526
                     66,                 0.4274,                0.34276,                0.90052,                0.97756,                  0.925,                0.96295,                0.89225,                0.47482,                0.37165,                  1.026,              0.0007328,              0.0007328,              0.0007328
                     67,                0.42998,                0.34421,                0.92922,                0.96139,                 0.9339,                0.95639,                0.89716,                0.45487,                0.37244,                 1.0025,               0.000713,               0.000713,               0.000713
                     68,                0.44326,                 0.3471,                0.93942,                0.97307,                 0.9375,                0.95727,                0.89358,                 0.4403,                0.36984,                0.99583,              0.0006932,              0.0006932,              0.0006932
                     69,                0.42213,                0.33261,                0.92939,                0.98356,                 0.9375,                0.95474,                0.88669,                0.43611,                 0.3569,                0.97733,              0.0006734,              0.0006734,              0.0006734
                     70,                0.44062,                0.32664,                0.92524,                0.99595,                 0.9375,                0.96619,                0.90093,                0.39304,                0.34906,                0.89381,              0.0006536,              0.0006536,              0.0006536
                     71,                0.41232,                0.31864,                0.91973,                0.96746,                 0.9375,                0.97349,                0.90019,                0.38962,                 0.3315,                0.89933,              0.0006338,              0.0006338,              0.0006338
                     72,                 0.4253,                0.32386,                0.92002,                0.96473,                 0.9375,                0.97145,                0.89804,                 0.4495,                0.31246,                0.99474,               0.000614,               0.000614,               0.000614
                     73,                0.42025,                0.33411,                0.92653,                0.96185,                0.94544,                0.97068,                 0.8952,                0.45833,                0.29419,                 1.0225,              0.0005942,              0.0005942,              0.0005942
                     74,                0.40307,                0.32251,                 0.9444,                0.94995,                0.94891,                0.95156,                0.89839,                0.43658,                0.31295,                0.99553,              0.0005744,              0.0005744,              0.0005744
                     75,                 0.3988,                0.31035,                0.93262,                0.94994,                 0.9489,                0.96913,                0.90207,                0.43359,                0.30865,                0.99461,              0.0005546,              0.0005546,              0.0005546
                     76,                0.40129,                0.30683,                 0.9188,                0.95737,                 0.9375,                0.96263,                 0.9037,                0.42524,                0.31415,                0.98672,              0.0005348,              0.0005348,              0.0005348
                     77,                0.41177,                0.31754,                0.92906,                 0.9578,                 0.9375,                0.95131,                0.89233,                 0.4131,                0.29771,                0.96169,               0.000515,               0.000515,               0.000515
                     78,                  0.381,                0.29081,                0.93029,                0.98071,                 0.9125,                0.95972,                0.89747,                0.42695,                0.31435,                0.97057,              0.0004952,              0.0004952,              0.0004952
                     79,                0.41811,                 0.3203,                0.93656,                0.97684,                 0.9125,                0.96252,                0.89278,                0.43036,                0.30649,                0.97484,              0.0004754,              0.0004754,              0.0004754
                     80,                0.38811,                0.31478,                0.93018,                0.96093,                0.92239,                0.95845,                0.89749,                0.42672,                0.29268,                0.96337,              0.0004556,              0.0004556,              0.0004556
                     81,                0.38177,                0.29727,                0.92271,                0.98645,                0.91029,                0.96437,                0.89932,                0.42594,                0.30193,                0.96296,              0.0004358,              0.0004358,              0.0004358
                     82,                0.40352,                0.30159,                0.92556,                0.97518,                 0.9125,                0.97074,                0.90146,                0.42608,                0.28687,                0.97822,               0.000416,               0.000416,               0.000416
                     83,                0.38557,                0.28353,                0.91296,                0.96401,                  0.925,                0.96998,                0.90035,                0.43081,                0.30502,                0.97883,              0.0003962,              0.0003962,              0.0003962
                     84,                0.37488,                0.29652,                0.91192,                0.96664,                  0.925,                0.96618,                  0.903,                 0.4222,                0.31326,                0.97986,              0.0003764,              0.0003764,              0.0003764
                     85,                0.38539,                0.29702,                 0.9312,                0.97384,                0.93054,                0.96165,                0.89503,                0.42944,                0.30949,                 0.9855,              0.0003566,              0.0003566,              0.0003566
                     86,                0.39223,                 0.3062,                0.91637,                0.96808,                  0.925,                0.95955,                0.89661,                0.43593,                0.30181,                 1.0083,              0.0003368,              0.0003368,              0.0003368
                     87,                0.35921,                0.29651,                0.89768,                0.95354,                 0.9375,                0.96032,                0.89284,                0.42252,                 0.2981,                0.97467,               0.000317,               0.000317,               0.000317
                     88,                0.35084,                0.27126,                0.91147,                0.96095,                0.92278,                0.96019,                 0.8926,                0.44601,                0.29154,                0.99704,              0.0002972,              0.0002972,              0.0002972
                     89,                0.37358,                0.28354,                0.92786,                0.94494,                 0.9375,                0.95903,                0.89674,                0.44438,                0.29766,                0.99201,              0.0002774,              0.0002774,              0.0002774
                     90,                0.34194,                0.28663,                0.90509,                 0.9769,                 0.9125,                0.96058,                0.89517,                0.43424,                0.28646,                0.99623,              0.0002576,              0.0002576,              0.0002576
                     91,                0.29889,                0.23523,                0.84206,                0.95912,                 0.9125,                 0.9609,                0.90152,                 0.4302,                0.29221,                 1.0047,              0.0002378,              0.0002378,              0.0002378
                     92,                0.28602,                0.21992,                0.83851,                0.96111,                0.92671,                0.97476,                 0.9045,                0.41401,                0.29551,                0.96936,               0.000218,               0.000218,               0.000218
                     93,                0.28229,                0.22705,                0.84775,                0.95058,                 0.9625,                0.97529,                0.91069,                0.41237,                0.28929,                0.97357,              0.0001982,              0.0001982,              0.0001982
                     94,                0.28622,                0.23237,                0.84462,                0.94992,                0.94842,                0.97143,                0.91069,                0.42092,                0.28716,                0.99719,              0.0001784,              0.0001784,              0.0001784
                     95,                0.27096,                0.21763,                0.81433,                0.94893,                   0.95,                0.97087,                0.91895,                 0.4291,                0.27758,                 1.0091,              0.0001586,              0.0001586,              0.0001586
                     96,                0.27167,                0.21143,                0.82079,                0.94898,                   0.95,                0.97148,                0.91605,                0.41873,                0.28355,                0.99606,              0.0001388,              0.0001388,              0.0001388
                     97,                0.26847,                0.21154,                0.83573,                0.94898,                   0.95,                0.97057,                0.91529,                0.40984,                0.27553,                0.99079,               0.000119,               0.000119,               0.000119
                     98,                0.27016,                0.22184,                0.82668,                0.94885,                   0.95,                0.97074,                0.91508,                0.40449,                0.27611,                 0.9873,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.27309,                0.21699,                0.84404,                0.94943,                0.93869,                0.97018,                0.92301,                0.41459,                0.27158,                0.99683,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.26606,                0.21568,                0.82667,                 0.9447,                 0.9625,                0.97125,                0.91641,                0.41677,                0.27029,                0.99587,               5.96e-05,               5.96e-05,               5.96e-05
